2.302613501342789970e+00
1.370504316183911664e+00
2.179607814163996515e+00
1.756443236983819656e+00
1.647458005474342402e+00
1.002963560649567931e+00
1.595796673627571050e+00
1.801433607867396702e+00
2.528101972499417815e+00
2.012471373929282326e+00
1.341815439274565813e+00
