-2.000000000000000000e+00,-5.410284841661945343e+00
-1.949494949494949392e+00,-5.285535887169051428e+00
-1.898989898989899006e+00,-5.160971334750508177e+00
-1.848484848484848397e+00,-5.036613339135714185e+00
-1.797979797979798011e+00,-4.912486636959108033e+00
-1.747474747474747403e+00,-4.788618827147682389e+00
-1.696969696969697017e+00,-4.665040676471503112e+00
-1.646464646464646409e+00,-4.541786451110444212e+00
-1.595959595959596022e+00,-4.418894274692207524e+00
-1.545454545454545414e+00,-4.296406512708426106e+00
-1.494949494949494806e+00,-4.174370182486289771e+00
-1.444444444444444420e+00,-4.052837386945890685e+00
-1.393939393939394034e+00,-3.931865769168469527e+00
-1.343434343434343425e+00,-3.811518983298269436e+00
-1.292929292929292817e+00,-3.691867175460038730e+00
-1.242424242424242431e+00,-3.572987466161583470e+00
-1.191919191919192045e+00,-3.454964423041198884e+00
-1.141414141414141437e+00,-3.337890509806447525e+00
-1.090909090909090828e+00,-3.221866493814075305e+00
-1.040404040404040442e+00,-3.107001791019281089e+00
-9.898989898989898339e-01,-2.993414723086990747e+00
-9.393939393939394478e-01,-2.881232657486285653e+00
-8.888888888888888395e-01,-2.770591997640603488e+00
-8.383838383838384534e-01,-2.661637984374742860e+00
-7.878787878787878451e-01,-2.554524286347740425e+00
-7.373737373737374590e-01,-2.449412300841939505e+00
-6.868686868686868507e-01,-2.346470180732080912e+00
-6.363636363636364646e-01,-2.245871515133238461e+00
-5.858585858585858563e-01,-2.147793654755008941e+00
-5.353535353535354702e-01,-2.052415666285158036e+00
-4.848484848484848619e-01,-1.959915918259400591e+00
-4.343434343434344758e-01,-1.870469324310328751e+00
-3.838383838383838675e-01,-1.784244282670571113e+00
-3.333333333333332593e-01,-1.701399393443188579e+00
-2.828282828282828731e-01,-1.622080043605834243e+00
-2.323232323232322372e-01,-1.546414983503854312e+00
-1.818181818181819065e-01,-1.474513033747002044e+00
-1.313131313131312428e-01,-1.406460072866933642e+00
-8.080808080808091209e-02,-1.342316457055607426e+00
-3.030303030303029346e-02,-1.282115012647387031e+00
2.020202020202037374e-02,-1.225859720271138764e+00
7.070707070707046848e-02,-1.173525174332858079e+00
1.212121212121210767e-01,-1.125056863373321780e+00
1.717171717171717404e-01,-1.080372267240711448e+00
2.222222222222223764e-01,-1.039362722505408065e+00
2.727272727272724850e-01,-1.001895964373919146e+00
3.232323232323230378e-01,-9.678192188824368269e-01
3.737373737373737015e-01,-9.369626952983386436e-01
4.242424242424243097e-01,-9.091433169508139622e-01
4.747474747474749179e-01,-8.841685291278593706e-01
5.252525252525250821e-01,-8.618400339104513863e-01
5.757575757575756903e-01,-8.419573216117068881e-01
6.262626262626262985e-01,-8.243208940675403884e-01
6.767676767676769067e-01,-8.087351034961218765e-01
7.272727272727270709e-01,-7.950105593597605047e-01
7.777777777777776791e-01,-7.829660824628008609e-01
8.282828282828282873e-01,-7.724302088491733498e-01
8.787878787878788955e-01,-7.632422649963446215e-01
9.292929292929290597e-01,-7.552530499778589146e-01
9.797979797979796679e-01,-7.483251697822776993e-01
1.030303030303030276e+00,-7.423330742613031275e-01
1.080808080808080884e+00,-7.371628488696313486e-01
1.131313131313131048e+00,-7.327118121862954414e-01
1.181818181818181657e+00,-7.288879669156016483e-01
1.232323232323232265e+00,-7.256093473228495405e-01
1.282828282828282873e+00,-7.228033007025792545e-01
1.333333333333333481e+00,-7.204057340732638037e-01
1.383838383838383645e+00,-7.183603523884466435e-01
1.434343434343434254e+00,-7.166179143097559656e-01
1.484848484848484862e+00,-7.151354781812854222e-01
1.535353535353535470e+00,-7.138757777892730250e-01
1.585858585858585634e+00,-7.128065209185139306e-01
1.636363636363636243e+00,-7.118998293291073365e-01
1.686868686868686851e+00,-7.111316934399971590e-01
1.737373737373737459e+00,-7.104814845891755937e-01
1.787878787878787623e+00,-7.099315173574436422e-01
1.838383838383838231e+00,-7.094666595799089537e-01
1.888888888888888840e+00,-7.090739870049099780e-01
1.939393939393939448e+00,-7.087424791831248294e-01
1.989898989898989612e+00,-7.084627529775842092e-01
2.040404040404040664e+00,-7.082268300665145455e-01
2.090909090909090828e+00,-7.080279348985213383e-01
2.141414141414140992e+00,-7.078603197275001868e-01
2.191919191919192045e+00,-7.077191135770409813e-01
2.242424242424242209e+00,-7.076001922245449549e-01
2.292929292929293261e+00,-7.075000665683983669e-01
2.343434343434343425e+00,-7.074157869934265541e-01
2.393939393939393590e+00,-7.073448616101373210e-01
2.444444444444444642e+00,-7.072851864829180490e-01
2.494949494949494806e+00,-7.072349861870974586e-01
2.545454545454544970e+00,-7.071927632394657826e-01
2.595959595959596022e+00,-7.071572551397419248e-01
2.646464646464646187e+00,-7.071273979106856844e-01
2.696969696969697239e+00,-7.071022951981076332e-01
2.747474747474747403e+00,-7.070811921008615109e-01
2.797979797979797567e+00,-7.070634530282811081e-01
2.848484848484848619e+00,-7.070485429793488263e-01
2.898989898989898784e+00,-7.070360117257780130e-01
2.949494949494949836e+00,-7.070254804550529792e-01
3.000000000000000000e+00,-7.070166305055898270e-01
