1.864104673726042094e+01
2.043042705685990867e+01
1.050229628832762430e+01
2.432098390627466955e+01
1.310948201376986866e+01
2.989379679094833975e+01
9.664044916494454185e+00
3.669667372320799537e+00
2.834455723368924041e+01
1.570115506520390092e+01
8.278930185855668356e+01
7.710804824972420590e+01
8.813744543948189403e+00
6.899019525268659692e+00
5.748409565620175243e+00
7.709009373508970420e+00
1.306707335928165392e+01
3.776923682284402162e+01
5.912283426721551827e+00
1.151329254615549047e+01
8.902664695056603250e+01
1.555023322296716515e+01
2.017809942183347260e+01
1.789118695243802648e+01
6.113431412350477601e+00
2.063089695970324300e+01
1.638685293475971250e+01
1.575533811301800213e+01
1.414117677784461335e+01
2.887083824314214553e+01
1.634350303496162837e+01
3.140515270285784766e+01
5.272609958419844034e+00
1.786598624779233702e-01
2.777739788545766420e+00
5.874556876483855383e+00
4.144922680740903864e+00
2.748298874926548763e+01
3.167431145920916791e+00
9.531572862431019200e-01
6.891693701065072730e+00
3.460170529817559348e+00
2.255667385508189682e+00
1.369211516951585317e+01
2.622752135117638161e+00
1.562516441655243149e+01
1.005533695442768938e+01
3.952905360831886128e+01
4.344577089797503788e+01
6.412219062030193584e+01
1.889606002899530424e+01
2.769962035447493864e+00
2.658045429779790325e+01
3.610946736690008763e+00
2.218834966920324447e+00
2.347535103410345769e+01
4.053903828552105892e+01
9.230106879645633811e+00
1.512023131415916488e+01
5.975919087847826106e+00
8.350217800223774134e+01
6.200562243162987208e+00
9.735489785377277272e+00
1.107387948443362191e+00
2.675195270126769032e+01
1.163143525436359837e+01
9.813186902376218157e+00
3.728352610276061352e+00
1.023345931723753921e+01
2.496107761986907647e+00
2.749301570015520113e+01
7.625425519057187351e+00
1.198869220093736310e+01
5.968774519962546066e+01
8.388297299593961753e+00
3.106889446715599234e+01
1.498704170304172045e+01
1.072976187274711712e+01
6.131488842843221931e+00
2.084725405928415487e+00
8.815907553318156786e+00
6.211386712000529542e+01
3.014829679034915344e+01
1.198063092154250953e+01
7.823426046395381306e+00
1.918288456694144273e+01
2.681625945382808407e+00
8.791733173216501385e+00
